label_id	anchor_x	anchor_y	bb_min_x	bb_min_y	bb_max_x	bb_max_y	n_pixels
50.0	86.7741935483871	697.7834101382489	79.0	689.0	96.0	708.0	217.0
51.0	480.3884462151394	174.85657370517927	463.0	166.0	500.0	184.0	502.0
52.0	494.27386934673365	497.78391959798995	483.0	486.0	507.0	511.0	398.0
53.0	451.25	387.1394230769231	446.0	376.0	458.0	399.0	208.0
54.0	180.26256983240222	641.9944134078212	173.0	633.0	188.0	650.0	179.0
55.0	198.87790697674419	684.3895348837209	192.0	676.0	208.0	692.0	172.0
56.0	84.27459016393442	784.6680327868852	73.0	775.0	93.0	795.0	244.0
57.0	6.294736842105263	803.8982456140351	0.0	792.0	15.0	816.0	285.0
58.0	594.2876712328767	952.0593607305937	588.0	943.0	603.0	962.0	219.0
59.0	358.62890625	202.55859375	348.0	195.0	370.0	211.0	256.0
60.0	418.0743243243243	417.2635135135135	411.0	410.0	425.0	425.0	148.0
61.0	391.98443579766536	8.459143968871595	384.0	0.0	401.0	19.0	257.0
62.0	223.14545454545456	344.4787878787879	216.0	338.0	231.0	352.0	165.0
63.0	53.13548387096774	720.5935483870968	47.0	713.0	62.0	729.0	155.0
64.0	109.72064777327935	917.0121457489879	103.0	905.0	117.0	931.0	247.0
65.0	667.3712121212121	482.8787878787879	661.0	476.0	675.0	491.0	132.0
66.0	802.9170984455959	275.88082901554407	796.0	268.0	811.0	285.0	193.0
67.0	60.821917808219176	401.11986301369865	53.0	390.0	69.0	415.0	292.0
68.0	190.01098901098902	738.7435897435897	179.0	730.0	202.0	748.0	273.0
69.0	860.2482269503546	834.1891252955082	851.0	821.0	871.0	849.0	423.0
70.0	440.7067307692308	452.2019230769231	435.0	442.0	448.0	464.0	208.0
71.0	75.00540540540541	395.43783783783783	66.0	390.0	85.0	402.0	185.0
72.0	404.4020618556701	283.3041237113402	398.0	274.0	411.0	293.0	194.0
73.0	202.375	830.4013157894736	195.0	824.0	211.0	837.0	152.0
74.0	128.72649572649573	4.863247863247863	122.0	0.0	135.0	12.0	117.0
75.0	898.1490196078431	401.3333333333333	889.0	393.0	909.0	411.0	255.0
76.0	392.367816091954	268.1034482758621	385.0	257.0	401.0	279.0	261.0
77.0	215.31958762886597	835.5360824742268	209.0	831.0	222.0	841.0	97.0
78.0	62.782978723404256	800.8595744680852	53.0	793.0	73.0	810.0	235.0
79.0	194.65625	712.13125	186.0	706.0	203.0	719.0	160.0
80.0	486.5182926829268	127.9939024390244	477.0	117.0	497.0	140.0	328.0
81.0	490.1140939597315	151.02460850111856	480.0	137.0	501.0	166.0	447.0
82.0	829.3616071428571	742.375	819.0	735.0	840.0	750.0	224.0
83.0	48.193370165745854	783.0110497237569	41.0	776.0	59.0	793.0	181.0
84.0	661.0028818443805	66.64553314121038	650.0	57.0	674.0	78.0	347.0
85.0	168.6605504587156	566.9770642201835	160.0	558.0	178.0	577.0	218.0
86.0	413.04522613065325	247.60301507537687	405.0	240.0	424.0	258.0	199.0
87.0	55.436734693877554	429.9755102040816	45.0	423.0	67.0	438.0	245.0
88.0	169.34782608695653	722.704347826087	159.0	717.0	180.0	730.0	230.0
